1438373905686-1194,61,54
Sat Aug 01 2015 21:01:18 GMT+0900 (Korea Standard Time),-374,471,401
Sat Aug 01 2015 21:01:19 GMT+0900 (Korea Standard Time),-375,471,397
Sat Aug 01 2015 21:01:19 GMT+0900 (Korea Standard Time),-375,470,399
Sat Aug 01 2015 21:01:20 GMT+0900 (Korea Standard Time),-374,467,399
Sat Aug 01 2015 21:01:20 GMT+0900 (Korea Standard Time),-375,467,399
Sat Aug 01 2015 21:01:20 GMT+0900 (Korea Standard Time),-372,466,404
Sat Aug 01 2015 21:01:21 GMT+0900 (Korea Standard Time),-371,468,404
Sat Aug 01 2015 21:01:21 GMT+0900 (Korea Standard Time),-371,468,403
Sat Aug 01 2015 21:01:22 GMT+0900 (Korea Standard Time),-372,465,404
Sat Aug 01 2015 21:01:22 GMT+0900 (Korea Standard Time),-372,464,403
Sat Aug 01 2015 21:01:22 GMT+0900 (Korea Standard Time),-375,464,404
Sat Aug 01 2015 21:01:23 GMT+0900 (Korea Standard Time),-373,466,404
Sat Aug 01 2015 21:01:23 GMT+0900 (Korea Standard Time),-372,465,405
Sat Aug 01 2015 21:01:23 GMT+0900 (Korea Standard Time),-371,463,402
Sat Aug 01 2015 21:01:24 GMT+0900 (Korea Standard Time),-375,461,405
Sat Aug 01 2015 21:01:24 GMT+0900 (Korea Standard Time),-374,462,402
Sat Aug 01 2015 21:01:25 GMT+0900 (Korea Standard Time),-366,467,406
Sat Aug 01 2015 21:01:25 GMT+0900 (Korea Standard Time),-396,454,406
Sat Aug 01 2015 21:01:25 GMT+0900 (Korea Standard Time),-385,469,395
Sat Aug 01 2015 21:01:26 GMT+0900 (Korea Standard Time),-366,463,399
Sat Aug 01 2015 21:01:26 GMT+0900 (Korea Standard Time),-345,484,387
Sat Aug 01 2015 21:01:27 GMT+0900 (Korea Standard Time),-371,454,393
Sat Aug 01 2015 21:01:27 GMT+0900 (Korea Standard Time),-374,440,400
Sat Aug 01 2015 21:01:27 GMT+0900 (Korea Standard Time),-352,485,385
Sat Aug 01 2015 21:01:28 GMT+0900 (Korea Standard Time),-354,493,377
Sat Aug 01 2015 21:01:28 GMT+0900 (Korea Standard Time),-398,442,390
Sat Aug 01 2015 21:01:29 GMT+0900 (Korea Standard Time),-421,412,397
Sat Aug 01 2015 21:01:29 GMT+0900 (Korea Standard Time),-436,413,397
Sat Aug 01 2015 21:01:29 GMT+0900 (Korea Standard Time),-376,432,397
Sat Aug 01 2015 21:01:30 GMT+0900 (Korea Standard Time),-391,411,404
Sat Aug 01 2015 21:01:30 GMT+0900 (Korea Standard Time),-406,398,406
Sat Aug 01 2015 21:01:31 GMT+0900 (Korea Standard Time),-397,400,405
Sat Aug 01 2015 21:01:31 GMT+0900 (Korea Standard Time),-401,402,401
Sat Aug 01 2015 21:01:31 GMT+0900 (Korea Standard Time),-404,396,401
Sat Aug 01 2015 21:01:32 GMT+0900 (Korea Standard Time),-409,395,401
Sat Aug 01 2015 21:01:32 GMT+0900 (Korea Standard Time),-430,396,397
Sat Aug 01 2015 21:01:33 GMT+0900 (Korea Standard Time),-449,384,394
Sat Aug 01 2015 21:01:33 GMT+0900 (Korea Standard Time),-470,372,390
Sat Aug 01 2015 21:01:33 GMT+0900 (Korea Standard Time),-475,368,390
Sat Aug 01 2015 21:01:34 GMT+0900 (Korea Standard Time),-459,394,384
Sat Aug 01 2015 21:01:34 GMT+0900 (Korea Standard Time),-439,429,385
Sat Aug 01 2015 21:01:34 GMT+0900 (Korea Standard Time),-410,447,391
Sat Aug 01 2015 21:01:35 GMT+0900 (Korea Standard Time),-403,460,388
Sat Aug 01 2015 21:01:35 GMT+0900 (Korea Standard Time),-397,455,388
Sat Aug 01 2015 21:01:36 GMT+0900 (Korea Standard Time),-393,427,396
Sat Aug 01 2015 21:01:36 GMT+0900 (Korea Standard Time),-395,413,392
Sat Aug 01 2015 21:01:36 GMT+0900 (Korea Standard Time),-426,400,390
Sat Aug 01 2015 21:01:37 GMT+0900 (Korea Standard Time),-425,408,389
Sat Aug 01 2015 21:01:37 GMT+0900 (Korea Standard Time),-418,404,391
Sat Aug 01 2015 21:01:38 GMT+0900 (Korea Standard Time),-421,407,391
Sat Aug 01 2015 21:01:38 GMT+0900 (Korea Standard Time),-415,404,395
Sat Aug 01 2015 21:01:38 GMT+0900 (Korea Standard Time),-414,401,395
Sat Aug 01 2015 21:01:39 GMT+0900 (Korea Standard Time),-415,400,397
Sat Aug 01 2015 21:01:39 GMT+0900 (Korea Standard Time),-422,398,393
Sat Aug 01 2015 21:01:40 GMT+0900 (Korea Standard Time),-419,400,393
Sat Aug 01 2015 21:01:40 GMT+0900 (Korea Standard Time),-416,401,395
Sat Aug 01 2015 21:01:40 GMT+0900 (Korea Standard Time),-419,400,393
Sat Aug 01 2015 21:01:41 GMT+0900 (Korea Standard Time),-421,398,394
Sat Aug 01 2015 21:01:41 GMT+0900 (Korea Standard Time),-422,397,395
Sat Aug 01 2015 21:01:42 GMT+0900 (Korea Standard Time),-416,397,391
Sat Aug 01 2015 21:01:42 GMT+0900 (Korea Standard Time),-422,394,397
Sat Aug 01 2015 21:01:42 GMT+0900 (Korea Standard Time),-422,393,395
Sat Aug 01 2015 21:01:43 GMT+0900 (Korea Standard Time),-425,389,396
Sat Aug 01 2015 21:01:43 GMT+0900 (Korea Standard Time),-429,393,394
Sat Aug 01 2015 21:01:43 GMT+0900 (Korea Standard Time),-427,398,391
Sat Aug 01 2015 21:01:44 GMT+0900 (Korea Standard Time),-433,385,394
Sat Aug 01 2015 21:01:44 GMT+0900 (Korea Standard Time),-521,250,398
Sat Aug 01 2015 21:01:45 GMT+0900 (Korea Standard Time),-494,309,392
Sat Aug 01 2015 21:01:45 GMT+0900 (Korea Standard Time),-432,399,387
Sat Aug 01 2015 21:01:45 GMT+0900 (Korea Standard Time),-492,289,394
Sat Aug 01 2015 21:01:46 GMT+0900 (Korea Standard Time),-457,293,407
Sat Aug 01 2015 21:01:46 GMT+0900 (Korea Standard Time),-407,374,397
Sat Aug 01 2015 21:01:47 GMT+0900 (Korea Standard Time),-471,345,380
Sat Aug 01 2015 21:01:47 GMT+0900 (Korea Standard Time),-442,311,406
Sat Aug 01 2015 21:01:47 GMT+0900 (Korea Standard Time),-450,314,394
Sat Aug 01 2015 21:01:48 GMT+0900 (Korea Standard Time),-450,313,393
Sat Aug 01 2015 21:01:48 GMT+0900 (Korea Standard Time),-447,308,395
Sat Aug 01 2015 21:01:49 GMT+0900 (Korea Standard Time),-448,312,395
Sat Aug 01 2015 21:01:49 GMT+0900 (Korea Standard Time),-447,322,396
Sat Aug 01 2015 21:01:49 GMT+0900 (Korea Standard Time),-450,324,392
Sat Aug 01 2015 21:01:50 GMT+0900 (Korea Standard Time),-447,321,394
Sat Aug 01 2015 21:01:50 GMT+0900 (Korea Standard Time),-445,322,394
Sat Aug 01 2015 21:01:51 GMT+0900 (Korea Standard Time),-450,324,394
Sat Aug 01 2015 21:01:51 GMT+0900 (Korea Standard Time),-446,322,393
Sat Aug 01 2015 21:01:51 GMT+0900 (Korea Standard Time),-447,317,394
Sat Aug 01 2015 21:01:52 GMT+0900 (Korea Standard Time),-446,321,392
Sat Aug 01 2015 21:01:52 GMT+0900 (Korea Standard Time),-448,318,393
Sat Aug 01 2015 21:01:52 GMT+0900 (Korea Standard Time),-446,318,394
Sat Aug 01 2015 21:01:53 GMT+0900 (Korea Standard Time),-449,315,389
Sat Aug 01 2015 21:01:53 GMT+0900 (Korea Standard Time),-451,316,389
Sat Aug 01 2015 21:01:54 GMT+0900 (Korea Standard Time),-452,321,388
Sat Aug 01 2015 21:01:54 GMT+0900 (Korea Standard Time),-450,323,389
Sat Aug 01 2015 21:01:54 GMT+0900 (Korea Standard Time),-455,329,386
Sat Aug 01 2015 21:01:55 GMT+0900 (Korea Standard Time),-460,338,388
Sat Aug 01 2015 21:01:55 GMT+0900 (Korea Standard Time),-461,342,382
Sat Aug 01 2015 21:01:56 GMT+0900 (Korea Standard Time),-463,328,382
Sat Aug 01 2015 21:01:56 GMT+0900 (Korea Standard Time),-483,291,382
Sat Aug 01 2015 21:01:56 GMT+0900 (Korea Standard Time),-481,301,381
Sat Aug 01 2015 21:01:57 GMT+0900 (Korea Standard Time),-473,311,382
Sat Aug 01 2015 21:01:57 GMT+0900 (Korea Standard Time),-503,300,374
Sat Aug 01 2015 21:01:58 GMT+0900 (Korea Standard Time),-483,311,371
Sat Aug 01 2015 21:01:58 GMT+0900 (Korea Standard Time),-476,323,379
Sat Aug 01 2015 21:01:58 GMT+0900 (Korea Standard Time),-479,317,376
Sat Aug 01 2015 21:01:59 GMT+0900 (Korea Standard Time),-482,323,374
Sat Aug 01 2015 21:01:59 GMT+0900 (Korea Standard Time),-477,325,372
Sat Aug 01 2015 21:02:00 GMT+0900 (Korea Standard Time),-456,364,376
Sat Aug 01 2015 21:02:00 GMT+0900 (Korea Standard Time),-407,398,383
Sat Aug 01 2015 21:02:00 GMT+0900 (Korea Standard Time),-371,399,393
Sat Aug 01 2015 21:02:01 GMT+0900 (Korea Standard Time),-358,441,382
Sat Aug 01 2015 21:02:01 GMT+0900 (Korea Standard Time),-347,441,383
Sat Aug 01 2015 21:02:01 GMT+0900 (Korea Standard Time),-379,428,384
Sat Aug 01 2015 21:02:02 GMT+0900 (Korea Standard Time),-410,407,389
Sat Aug 01 2015 21:02:02 GMT+0900 (Korea Standard Time),-484,381,365
Sat Aug 01 2015 21:02:03 GMT+0900 (Korea Standard Time),-479,394,363
Sat Aug 01 2015 21:02:03 GMT+0900 (Korea Standard Time),-473,390,363
Sat Aug 01 2015 21:02:03 GMT+0900 (Korea Standard Time),-478,384,364
Sat Aug 01 2015 21:02:04 GMT+0900 (Korea Standard Time),-479,384,363
Sat Aug 01 2015 21:02:04 GMT+0900 (Korea Standard Time),-479,388,365
Sat Aug 01 2015 21:02:05 GMT+0900 (Korea Standard Time),-473,387,363
Sat Aug 01 2015 21:02:05 GMT+0900 (Korea Standard Time),-472,388,367
Sat Aug 01 2015 21:02:05 GMT+0900 (Korea Standard Time),-474,387,365
Sat Aug 01 2015 21:02:06 GMT+0900 (Korea Standard Time),-478,383,360
Sat Aug 01 2015 21:02:06 GMT+0900 (Korea Standard Time),-483,378,361
Sat Aug 01 2015 21:02:07 GMT+0900 (Korea Standard Time),-478,378,364
Sat Aug 01 2015 21:02:07 GMT+0900 (Korea Standard Time),-479,379,361
Sat Aug 01 2015 21:02:07 GMT+0900 (Korea Standard Time),-477,381,363
Sat Aug 01 2015 21:02:08 GMT+0900 (Korea Standard Time),-477,383,365
Sat Aug 01 2015 21:02:08 GMT+0900 (Korea Standard Time),-476,391,363
Sat Aug 01 2015 21:02:08 GMT+0900 (Korea Standard Time),-480,387,358
Sat Aug 01 2015 21:02:09 GMT+0900 (Korea Standard Time),-479,384,355
Sat Aug 01 2015 21:02:09 GMT+0900 (Korea Standard Time),-478,381,360
Sat Aug 01 2015 21:02:10 GMT+0900 (Korea Standard Time),-481,382,359
Sat Aug 01 2015 21:02:10 GMT+0900 (Korea Standard Time),-487,409,344
Sat Aug 01 2015 21:02:10 GMT+0900 (Korea Standard Time),-464,417,374
Sat Aug 01 2015 21:02:11 GMT+0900 (Korea Standard Time),-476,389,375
Sat Aug 01 2015 21:02:11 GMT+0900 (Korea Standard Time),-480,379,374
Sat Aug 01 2015 21:02:12 GMT+0900 (Korea Standard Time),-479,362,375
Sat Aug 01 2015 21:02:12 GMT+0900 (Korea Standard Time),-476,373,375
Sat Aug 01 2015 21:02:12 GMT+0900 (Korea Standard Time),-464,374,380
Sat Aug 01 2015 21:02:13 GMT+0900 (Korea Standard Time),-458,377,379
Sat Aug 01 2015 21:02:13 GMT+0900 (Korea Standard Time),-467,367,379
Sat Aug 01 2015 21:02:14 GMT+0900 (Korea Standard Time),-480,351,378
Sat Aug 01 2015 21:02:14 GMT+0900 (Korea Standard Time),-481,343,376
Sat Aug 01 2015 21:02:14 GMT+0900 (Korea Standard Time),-476,354,378
Sat Aug 01 2015 21:02:15 GMT+0900 (Korea Standard Time),-470,377,376
Sat Aug 01 2015 21:02:15 GMT+0900 (Korea Standard Time),-460,382,381
Sat Aug 01 2015 21:02:16 GMT+0900 (Korea Standard Time),-469,375,378
Sat Aug 01 2015 21:02:16 GMT+0900 (Korea Standard Time),-471,374,378
Sat Aug 01 2015 21:02:16 GMT+0900 (Korea Standard Time),-474,371,375
Sat Aug 01 2015 21:02:17 GMT+0900 (Korea Standard Time),-473,367,374
Sat Aug 01 2015 21:02:17 GMT+0900 (Korea Standard Time),-474,374,376
Sat Aug 01 2015 21:02:18 GMT+0900 (Korea Standard Time),-475,373,375
Sat Aug 01 2015 21:02:18 GMT+0900 (Korea Standard Time),-479,369,375
Sat Aug 01 2015 21:02:18 GMT+0900 (Korea Standard Time),-468,339,378
Sat Aug 01 2015 21:02:19 GMT+0900 (Korea Standard Time),-438,357,393
Sat Aug 01 2015 21:02:19 GMT+0900 (Korea Standard Time),-458,351,389
Sat Aug 01 2015 21:02:19 GMT+0900 (Korea Standard Time),-464,343,383
Sat Aug 01 2015 21:02:20 GMT+0900 (Korea Standard Time),-461,342,389
Sat Aug 01 2015 21:02:20 GMT+0900 (Korea Standard Time),-447,320,392
Sat Aug 01 2015 21:02:21 GMT+0900 (Korea Standard Time),-426,347,390
Sat Aug 01 2015 21:02:21 GMT+0900 (Korea Standard Time),-447,349,385
Sat Aug 01 2015 21:02:21 GMT+0900 (Korea Standard Time),-449,348,388
Sat Aug 01 2015 21:02:22 GMT+0900 (Korea Standard Time),-443,362,388
Sat Aug 01 2015 21:02:22 GMT+0900 (Korea Standard Time),-444,366,386
Sat Aug 01 2015 21:02:23 GMT+0900 (Korea Standard Time),-411,404,391
Sat Aug 01 2015 21:02:23 GMT+0900 (Korea Standard Time),-403,417,389
Sat Aug 01 2015 21:02:23 GMT+0900 (Korea Standard Time),-460,397,378
Sat Aug 01 2015 21:02:24 GMT+0900 (Korea Standard Time),-467,405,365
Sat Aug 01 2015 21:02:24 GMT+0900 (Korea Standard Time),-441,440,355
Sat Aug 01 2015 21:02:25 GMT+0900 (Korea Standard Time),-387,497,327
Sat Aug 01 2015 21:02:25 GMT+0900 (Korea Standard Time),-372,493,333
Sat Aug 01 2015 21:02:25 GMT+0900 (Korea Standard Time),-366,491,332
Sat Aug 01 2015 21:02:26 GMT+0900 (Korea Standard Time),-384,483,331
Sat Aug 01 2015 21:02:26 GMT+0900 (Korea Standard Time),-398,469,332
Sat Aug 01 2015 21:02:26 GMT+0900 (Korea Standard Time),-398,475,337
Sat Aug 01 2015 21:02:27 GMT+0900 (Korea Standard Time),-400,484,337
Sat Aug 01 2015 21:02:27 GMT+0900 (Korea Standard Time),-407,474,339
Sat Aug 01 2015 21:02:28 GMT+0900 (Korea Standard Time),-440,457,338
Sat Aug 01 2015 21:02:28 GMT+0900 (Korea Standard Time),-462,408,346
Sat Aug 01 2015 21:02:28 GMT+0900 (Korea Standard Time),-458,449,328
Sat Aug 01 2015 21:02:29 GMT+0900 (Korea Standard Time),-418,465,334
Sat Aug 01 2015 21:02:29 GMT+0900 (Korea Standard Time),-386,444,339
Sat Aug 01 2015 21:02:30 GMT+0900 (Korea Standard Time),-378,438,344
Sat Aug 01 2015 21:02:30 GMT+0900 (Korea Standard Time),-371,435,344
Sat Aug 01 2015 21:02:30 GMT+0900 (Korea Standard Time),-372,433,347
Sat Aug 01 2015 21:02:31 GMT+0900 (Korea Standard Time),-371,432,346
Sat Aug 01 2015 21:02:31 GMT+0900 (Korea Standard Time),-375,436,344
Sat Aug 01 2015 21:02:32 GMT+0900 (Korea Standard Time),-376,440,343
Sat Aug 01 2015 21:02:32 GMT+0900 (Korea Standard Time),-377,438,340
Sat Aug 01 2015 21:02:32 GMT+0900 (Korea Standard Time),-377,439,342
Sat Aug 01 2015 21:02:33 GMT+0900 (Korea Standard Time),-380,435,344
Sat Aug 01 2015 21:02:33 GMT+0900 (Korea Standard Time),-381,437,342
Sat Aug 01 2015 21:02:34 GMT+0900 (Korea Standard Time),-383,435,343
Sat Aug 01 2015 21:02:34 GMT+0900 (Korea Standard Time),-384,442,340
Sat Aug 01 2015 21:02:34 GMT+0900 (Korea Standard Time),-401,477,326
Sat Aug 01 2015 21:02:35 GMT+0900 (Korea Standard Time),-306,523,314
Sat Aug 01 2015 21:02:35 GMT+0900 (Korea Standard Time),-139,453,320
Sat Aug 01 2015 21:02:36 GMT+0900 (Korea Standard Time),4,363,284
Sat Aug 01 2015 21:02:36 GMT+0900 (Korea Standard Time),29,271,278
Sat Aug 01 2015 21:02:36 GMT+0900 (Korea Standard Time),14,333,257
Sat Aug 01 2015 21:02:37 GMT+0900 (Korea Standard Time),43,268,262
Sat Aug 01 2015 21:02:37 GMT+0900 (Korea Standard Time),32,200,283
Sat Aug 01 2015 21:02:37 GMT+0900 (Korea Standard Time),44,240,281
Sat Aug 01 2015 21:02:38 GMT+0900 (Korea Standard Time),82,179,266
Sat Aug 01 2015 21:02:38 GMT+0900 (Korea Standard Time),72,150,286
Sat Aug 01 2015 21:02:39 GMT+0900 (Korea Standard Time),46,10,295
Sat Aug 01 2015 21:02:39 GMT+0900 (Korea Standard Time),-182,-219,288
Sat Aug 01 2015 21:02:39 GMT+0900 (Korea Standard Time),-412,-189,302
Sat Aug 01 2015 21:02:40 GMT+0900 (Korea Standard Time),-473,-135,301
Sat Aug 01 2015 21:02:40 GMT+0900 (Korea Standard Time),-485,-98,306
Sat Aug 01 2015 21:02:41 GMT+0900 (Korea Standard Time),-580,25,310
Sat Aug 01 2015 21:02:41 GMT+0900 (Korea Standard Time),-580,43,325
Sat Aug 01 2015 21:02:41 GMT+0900 (Korea Standard Time),-509,-112,295
Sat Aug 01 2015 21:02:42 GMT+0900 (Korea Standard Time),-297,-225,278
Sat Aug 01 2015 21:02:42 GMT+0900 (Korea Standard Time),-314,-245,267
Sat Aug 01 2015 21:02:43 GMT+0900 (Korea Standard Time),-325,-263,253
Sat Aug 01 2015 21:02:43 GMT+0900 (Korea Standard Time),-360,-274,227
Sat Aug 01 2015 21:02:43 GMT+0900 (Korea Standard Time),-357,-266,256
Sat Aug 01 2015 21:02:44 GMT+0900 (Korea Standard Time),-353,-275,303
Sat Aug 01 2015 21:02:44 GMT+0900 (Korea Standard Time),-309,-179,300
Sat Aug 01 2015 21:02:45 GMT+0900 (Korea Standard Time),-330,-131,303
Sat Aug 01 2015 21:02:45 GMT+0900 (Korea Standard Time),-396,-153,294
Sat Aug 01 2015 21:02:45 GMT+0900 (Korea Standard Time),-319,-181,273
Sat Aug 01 2015 21:02:46 GMT+0900 (Korea Standard Time),-264,-177,248
Sat Aug 01 2015 21:02:46 GMT+0900 (Korea Standard Time),-217,-172,236
Sat Aug 01 2015 21:02:46 GMT+0900 (Korea Standard Time),-140,-160,226
Sat Aug 01 2015 21:02:47 GMT+0900 (Korea Standard Time),-149,-147,224
Sat Aug 01 2015 21:02:47 GMT+0900 (Korea Standard Time),-109,-133,214
Sat Aug 01 2015 21:02:48 GMT+0900 (Korea Standard Time),-61,-92,201
Sat Aug 01 2015 21:02:48 GMT+0900 (Korea Standard Time),-29,45,231
Sat Aug 01 2015 21:02:48 GMT+0900 (Korea Standard Time),-44,221,250
Sat Aug 01 2015 21:02:49 GMT+0900 (Korea Standard Time),-112,343,273
Sat Aug 01 2015 21:02:49 GMT+0900 (Korea Standard Time),-245,435,277
Sat Aug 01 2015 21:02:50 GMT+0900 (Korea Standard Time),-377,416,271
Sat Aug 01 2015 21:02:50 GMT+0900 (Korea Standard Time),-383,386,302
Sat Aug 01 2015 21:02:50 GMT+0900 (Korea Standard Time),-382,386,325
Sat Aug 01 2015 21:02:51 GMT+0900 (Korea Standard Time),-420,388,320
Sat Aug 01 2015 21:02:51 GMT+0900 (Korea Standard Time),-411,375,316
Sat Aug 01 2015 21:02:52 GMT+0900 (Korea Standard Time),-365,423,288
Sat Aug 01 2015 21:02:52 GMT+0900 (Korea Standard Time),-415,412,269
Sat Aug 01 2015 21:02:52 GMT+0900 (Korea Standard Time),-413,409,275
Sat Aug 01 2015 21:02:53 GMT+0900 (Korea Standard Time),-367,488,251
Sat Aug 01 2015 21:02:53 GMT+0900 (Korea Standard Time),-329,451,257
Sat Aug 01 2015 21:02:54 GMT+0900 (Korea Standard Time),-239,400,262
Sat Aug 01 2015 21:02:54 GMT+0900 (Korea Standard Time),-255,346,272
Sat Aug 01 2015 21:02:54 GMT+0900 (Korea Standard Time),-301,259,281
Sat Aug 01 2015 21:02:55 GMT+0900 (Korea Standard Time),-312,329,270
Sat Aug 01 2015 21:02:55 GMT+0900 (Korea Standard Time),-301,347,268
Sat Aug 01 2015 21:02:55 GMT+0900 (Korea Standard Time),-287,319,282
Sat Aug 01 2015 21:02:56 GMT+0900 (Korea Standard Time),-300,334,298
Sat Aug 01 2015 21:02:56 GMT+0900 (Korea Standard Time),-350,342,314
Sat Aug 01 2015 21:02:57 GMT+0900 (Korea Standard Time),-344,380,331
Sat Aug 01 2015 21:02:57 GMT+0900 (Korea Standard Time),-313,447,305
Sat Aug 01 2015 21:02:57 GMT+0900 (Korea Standard Time),-336,399,308
Sat Aug 01 2015 21:02:58 GMT+0900 (Korea Standard Time),-276,432,299
Sat Aug 01 2015 21:02:58 GMT+0900 (Korea Standard Time),-295,456,298
Sat Aug 01 2015 21:02:59 GMT+0900 (Korea Standard Time),-346,397,329
Sat Aug 01 2015 21:02:59 GMT+0900 (Korea Standard Time),-326,443,329
Sat Aug 01 2015 21:02:59 GMT+0900 (Korea Standard Time),-376,425,339
Sat Aug 01 2015 21:03:00 GMT+0900 (Korea Standard Time),-432,349,350
Sat Aug 01 2015 21:03:00 GMT+0900 (Korea Standard Time),-443,404,327
Sat Aug 01 2015 21:03:01 GMT+0900 (Korea Standard Time),-471,377,312
Sat Aug 01 2015 21:03:01 GMT+0900 (Korea Standard Time),-451,369,303
Sat Aug 01 2015 21:03:01 GMT+0900 (Korea Standard Time),-440,442,266
Sat Aug 01 2015 21:03:02 GMT+0900 (Korea Standard Time),-437,427,281
Sat Aug 01 2015 21:03:02 GMT+0900 (Korea Standard Time),-361,466,288
Sat Aug 01 2015 21:03:03 GMT+0900 (Korea Standard Time),-307,507,281
Sat Aug 01 2015 21:03:03 GMT+0900 (Korea Standard Time),-321,458,303
Sat Aug 01 2015 21:03:03 GMT+0900 (Korea Standard Time),-261,462,284
Sat Aug 01 2015 21:03:04 GMT+0900 (Korea Standard Time),-280,477,259
Sat Aug 01 2015 21:03:04 GMT+0900 (Korea Standard Time),-269,435,264
Sat Aug 01 2015 21:03:04 GMT+0900 (Korea Standard Time),-208,439,230
Sat Aug 01 2015 21:03:05 GMT+0900 (Korea Standard Time),-204,445,199
Sat Aug 01 2015 21:03:05 GMT+0900 (Korea Standard Time),-231,406,189
Sat Aug 01 2015 21:03:06 GMT+0900 (Korea Standard Time),-205,410,187
Sat Aug 01 2015 21:03:06 GMT+0900 (Korea Standard Time),-270,447,211
Sat Aug 01 2015 21:03:06 GMT+0900 (Korea Standard Time),-296,407,260
Sat Aug 01 2015 21:03:07 GMT+0900 (Korea Standard Time),-314,385,282
Sat Aug 01 2015 21:03:07 GMT+0900 (Korea Standard Time),-407,367,277
Sat Aug 01 2015 21:03:08 GMT+0900 (Korea Standard Time),-450,309,276
Sat Aug 01 2015 21:03:08 GMT+0900 (Korea Standard Time),-492,336,253
Sat Aug 01 2015 21:03:08 GMT+0900 (Korea Standard Time),-490,299,262
Sat Aug 01 2015 21:03:09 GMT+0900 (Korea Standard Time),-409,406,262
Sat Aug 01 2015 21:03:09 GMT+0900 (Korea Standard Time),-324,441,259
Sat Aug 01 2015 21:03:10 GMT+0900 (Korea Standard Time),-326,433,262
Sat Aug 01 2015 21:03:10 GMT+0900 (Korea Standard Time),-383,466,238
Sat Aug 01 2015 21:03:10 GMT+0900 (Korea Standard Time),-357,438,277
Sat Aug 01 2015 21:03:11 GMT+0900 (Korea Standard Time),-361,445,275
Sat Aug 01 2015 21:03:11 GMT+0900 (Korea Standard Time),-328,474,268
Sat Aug 01 2015 21:03:12 GMT+0900 (Korea Standard Time),-324,480,272
Sat Aug 01 2015 21:03:12 GMT+0900 (Korea Standard Time),-359,454,272
Sat Aug 01 2015 21:03:12 GMT+0900 (Korea Standard Time),-370,446,270
Sat Aug 01 2015 21:03:13 GMT+0900 (Korea Standard Time),-368,451,270
Sat Aug 01 2015 21:03:13 GMT+0900 (Korea Standard Time),-371,447,269
Sat Aug 01 2015 21:03:13 GMT+0900 (Korea Standard Time),-367,452,268
Sat Aug 01 2015 21:03:14 GMT+0900 (Korea Standard Time),-366,449,271
Sat Aug 01 2015 21:03:14 GMT+0900 (Korea Standard Time),-368,455,270
Sat Aug 01 2015 21:03:15 GMT+0900 (Korea Standard Time),-366,448,270
Sat Aug 01 2015 21:03:15 GMT+0900 (Korea Standard Time),-364,450,272
Sat Aug 01 2015 21:03:15 GMT+0900 (Korea Standard Time),-363,453,270
Sat Aug 01 2015 21:03:16 GMT+0900 (Korea Standard Time),-361,451,274
Sat Aug 01 2015 21:03:16 GMT+0900 (Korea Standard Time),-355,447,275
Sat Aug 01 2015 21:03:17 GMT+0900 (Korea Standard Time),-357,451,272
Sat Aug 01 2015 21:03:17 GMT+0900 (Korea Standard Time),-362,452,269
Sat Aug 01 2015 21:03:17 GMT+0900 (Korea Standard Time),-366,455,273
Sat Aug 01 2015 21:03:18 GMT+0900 (Korea Standard Time),-362,453,268
Sat Aug 01 2015 21:03:18 GMT+0900 (Korea Standard Time),-362,454,273
Sat Aug 01 2015 21:03:19 GMT+0900 (Korea Standard Time),-357,457,270
Sat Aug 01 2015 21:03:19 GMT+0900 (Korea Standard Time),-352,453,274
Sat Aug 01 2015 21:03:19 GMT+0900 (Korea Standard Time),-347,452,275
Sat Aug 01 2015 21:03:20 GMT+0900 (Korea Standard Time),-345,447,275
Sat Aug 01 2015 21:03:20 GMT+0900 (Korea Standard Time),-336,445,265
Sat Aug 01 2015 21:03:21 GMT+0900 (Korea Standard Time),-327,442,255
Sat Aug 01 2015 21:03:21 GMT+0900 (Korea Standard Time),-323,442,241
Sat Aug 01 2015 21:03:21 GMT+0900 (Korea Standard Time),-333,448,226
Sat Aug 01 2015 21:03:22 GMT+0900 (Korea Standard Time),-358,442,210
Sat Aug 01 2015 21:03:22 GMT+0900 (Korea Standard Time),-385,446,209
Sat Aug 01 2015 21:03:22 GMT+0900 (Korea Standard Time),-402,439,211
Sat Aug 01 2015 21:03:23 GMT+0900 (Korea Standard Time),-400,453,218
Sat Aug 01 2015 21:03:23 GMT+0900 (Korea Standard Time),-396,450,224
Sat Aug 01 2015 21:03:24 GMT+0900 (Korea Standard Time),-404,454,224
Sat Aug 01 2015 21:03:24 GMT+0900 (Korea Standard Time),-403,451,225
Sat Aug 01 2015 21:03:24 GMT+0900 (Korea Standard Time),-404,452,224
Sat Aug 01 2015 21:03:25 GMT+0900 (Korea Standard Time),-409,450,223
Sat Aug 01 2015 21:03:25 GMT+0900 (Korea Standard Time),-411,457,219
Sat Aug 01 2015 21:03:26 GMT+0900 (Korea Standard Time),-410,459,220
Sat Aug 01 2015 21:03:26 GMT+0900 (Korea Standard Time),-409,458,223
Sat Aug 01 2015 21:03:26 GMT+0900 (Korea Standard Time),-404,463,222
Sat Aug 01 2015 21:03:27 GMT+0900 (Korea Standard Time),-440,442,230
Sat Aug 01 2015 21:03:27 GMT+0900 (Korea Standard Time),-505,399,225
Sat Aug 01 2015 21:03:28 GMT+0900 (Korea Standard Time),-561,332,234
Sat Aug 01 2015 21:03:28 GMT+0900 (Korea Standard Time),-611,341,195
